date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449167435,-9.746074086902906,-1.4275072775203392,46303877432
2025-03-24,-5.945484405033493,-10.008314876332994,-1.8873038131509867,46303877432
2025-03-25,-6.514488360899552,-10.586734365024473,-2.25405494265209,46303877432
2025-03-26,-7.083492316765618,-10.984780435087965,-2.8551306344551755,46303877432
2025-03-27,-7.652496272631669,-11.69941030411836,-3.5040720244754775,46303877432
2025-03-28,-8.221500228497735,-12.487330141426495,-4.068746013958573,46303877432
2025-03-29,-8.790504184363801,-13.004213487614141,-4.778680334949173,46303877432
2025-03-30,-9.359508140229853,-13.520798759395433,-5.540412080893879,46303877432
2025-03-31,-9.928512096095918,-14.17909580087282,-5.766222750749118,46303877432
2024-12-31,3.998659401762997,0.9320358863703101,6.818977795831536,46303948414
2025-01-01,4.018659914248234,1.0486815145006747,6.9845953396180835,46303948414
2025-01-02,4.038660426733472,1.0809486400687862,6.974169272591931,46303948414
2025-01-03,4.058660939218709,1.1677460761291893,6.889013916000657,46303948414
2025-01-04,4.078661451703946,1.103688975379712,7.036704144052813,46303948414
2025-01-05,4.098661964189183,1.210792894376864,7.161716179582467,46303948414
2025-01-06,4.11866247667442,1.0883356203167913,7.16135207142034,46303948414
2025-01-07,4.138662989159657,1.357488479710459,7.096048870574939,46303948414
2025-01-08,4.158663501644894,1.4269877619243605,6.954402865237651,46303948414
2025-01-09,4.178664014130131,1.206451332090738,7.052242505204196,46303948414
2025-01-10,4.198664526615369,1.205260259450804,7.1923838016107995,46303948414
2025-01-11,4.218665039100606,1.3594088339760415,7.3370618674604255,46303948414
2025-01-12,4.238665551585843,1.2134992800769266,7.2834873167916925,46303948414
2025-01-13,4.258666064071081,1.4659477990529641,7.225212416077017,46303948414
2025-01-14,4.278666576556317,1.2854742128756043,7.30875822122277,46303948414
2025-01-15,4.298667089041555,0.9907875002725081,7.108449138752979,46303948414
2025-01-16,4.3186676015267915,1.28302629243509,7.290445010744725,46303948414
2025-01-17,4.3386681140120285,1.4036551674767723,7.245007326011137,46303948414
2025-01-18,4.358668626497266,1.4217959208722966,7.263966852617042,46303948414
2025-01-19,4.378669138982502,1.4542824853461405,7.430064564407867,46303948414
2025-01-20,4.39866965146774,1.3198522683758216,7.203116833989838,46303948414
2025-01-21,4.418670163952978,1.3599904075578788,7.395603386528437,46303948414
2025-01-22,4.438670676438214,1.6506104494536988,7.392169726276496,46303948414
2025-01-23,4.458671188923452,1.1798925474518813,7.264454202354252,46303948414
2025-01-24,4.478671701408689,1.477092461794094,7.505864435729347,46303948414
2025-01-25,4.498672213893926,1.5997612464332767,7.40634753244589,46303948414
2025-01-26,4.5186727263791635,1.5515166192786005,7.436621133612723,46303948414
2025-01-27,4.5386732388643996,1.5551967694938702,7.365552574715007,46303948414
2024-12-17,7.714231278654154,7.714231277977865,7.714231279263864,46308044959
2024-12-18,8.428516277727418,8.428516276939021,8.428516278396465,46308044959
2024-12-19,9.14280127680069,9.142801275590266,9.14280127766913,46308044959
2024-12-20,9.857086275873954,9.857086272167903,9.857086277278817,46308044959
2024-12-21,10.571371274947218,10.571371269038382,10.571371279379582,46308044959
2024-12-22,11.28565627402049,11.285656264435001,11.285656282121744,46308044959
2024-12-23,11.999941273093746,11.999941260185546,11.999941284897819,46308044959
2024-12-24,12.71422627216701,12.714226255957897,12.714226289542076,46308044959
2024-12-25,13.428511271240275,13.428511249642716,13.428511294779371,46308044959
2024-12-26,14.14279627031354,14.14279624269172,14.14279629957732,46308044959
2024-12-27,14.857081269386804,14.857081234211355,14.857081304469373,46308044959
2024-12-28,15.571366268460068,15.571366225792257,15.571366310185049,46308044959
2024-12-29,16.285651267533332,16.28565121580936,16.28565131778886,46308044959
2024-12-30,16.999936266606603,16.999936205071982,16.999936323086217,46308044959
2024-12-31,17.714221265679868,17.714221193467882,17.714221330020262,46308044959
2025-01-01,18.428506264753132,18.42850618234743,18.428506336606226,46308044959
2025-01-02,19.142791263826403,19.142791172434542,19.142791343003342,46308044959
2025-01-03,19.857076262899653,19.857076163736565,19.857076351435012,46308044959
2025-01-04,20.571361261972932,20.571361151627563,20.571361358926893,46308044959
2025-01-05,21.28564626104619,21.2856461364745,21.285646364409494,46308044959
2025-01-06,21.99993126011946,21.999931126726736,21.99993137149103,46308044959
2025-01-07,22.714216259192717,22.71421611344863,22.714216377959136,46308044959
2025-01-08,23.42850125826598,23.42850109941902,23.428501385653394,46308044959
2025-01-09,24.142786257339246,24.142786081667584,24.14278640038769,46308044959
2025-01-10,24.857071256412517,24.857071067767546,24.85707140796408,46308044959
2025-01-11,25.57135625548578,25.57135605535898,25.57135641764007,46308044959
2025-01-12,26.28564125455903,26.285641043360005,26.285641425751017,46308044959
2025-01-13,26.999926253632317,26.999926031541445,26.999926433733787,46308044959
2024-12-24,2.2106782424648124,1.6569226660721157,2.8479453355573385,46310250952
2024-12-25,2.4867677651325204,1.8975125962046537,3.1315355671266514,46310250952
2024-12-26,2.7628572878002275,2.1642012403760944,3.3652333697304413,46310250952
2024-12-27,3.0389468104679356,2.4512395149545143,3.6539081239825664,46310250952
2024-12-28,3.3150363331356436,2.719425865399323,3.873110106644947,46310250952
2024-12-29,3.5911258558033516,3.008877006318328,4.198053304622746,46310250952
2024-12-30,3.867215378471059,3.2758932504544087,4.438466258337127,46310250952
2024-12-31,4.143304901138767,3.531768458617215,4.652494959264856,46310250952
2025-01-01,4.419394423806477,3.8173555608896885,4.989903649797208,46310250952
2025-01-02,4.695483946474184,4.1052476504983035,5.309711553338605,46310250952
2025-01-03,4.971573469141891,4.368294021281444,5.572509258774578,46310250952
2025-01-04,5.247662991809598,4.671937780530112,5.857448493642003,46310250952
2025-01-05,5.523752514477307,4.969284653147105,6.086035009451996,46310250952
2025-01-06,5.799842037145016,5.204967690176285,6.3879967932580595,46310250952
2025-01-07,6.075931559812721,5.5225271792166,6.622445089424948,46310250952
2025-01-08,6.35202108248043,5.794908702317007,7.0159682022387875,46310250952
2025-01-09,6.628110605148139,6.067626317777536,7.282347323894197,46310250952
2025-01-10,6.904200127815846,6.333159887182832,7.524501575098873,46310250952
2025-01-11,7.180289650483553,6.624674248963654,7.787572750705425,46310250952
2025-01-12,7.4563791731512605,6.869481129657774,8.0318195477674,46310250952
2025-01-13,7.7324686958189695,7.164817673785066,8.314999165078158,46310250952
2025-01-14,8.008558218486677,7.401713367215183,8.600799674525888,46310250952
2025-01-15,8.284647741154386,7.655507677614108,8.870911988632344,46310250952
2025-01-16,8.560737263822093,7.916235976431574,9.128349634791828,46310250952
2025-01-17,8.836826786489802,8.231134933313722,9.472681863664562,46310250952
2025-01-18,9.112916309157509,8.53404707078429,9.710107096429558,46310250952
2025-01-19,9.389005831825216,8.795710485796398,10.01753587832562,46310250952
2025-01-20,9.665095354492925,9.09848976393084,10.228207749994727,46310250952
2024-12-31,3.470423566982409,2.623785530651716,4.333308450325876,46310280482
2025-01-01,3.439880888431443,2.5265081424115734,4.296922911930781,46310280482
2025-01-02,3.409338209880477,2.512067373313639,4.231024492503418,46310280482
2025-01-03,3.3787955313295113,2.4739495409307226,4.246243767817306,46310280482
2025-01-04,3.348252852778545,2.526508191995564,4.199242720372919,46310280482
2025-01-05,3.3177101742275794,2.43087558099544,4.105482485219203,46310280482
2025-01-06,3.2871674956766137,2.4122984770798,4.0877250525670545,46310280482
2025-01-07,3.2566248171256476,2.3664371318256983,4.069455204838339,46310280482
2025-01-08,3.226082138574682,2.3653030084475675,4.046501653439952,46310280482
2025-01-09,3.1955394600237157,2.3442062730788225,4.02319846682386,46310280482
2025-01-10,3.16499678147275,2.380048005513933,3.981811830203337,46310280482
2025-01-11,3.134454102921784,2.254499449133817,3.9547515628339904,46310280482
2025-01-12,3.103911424370818,2.2154984041896193,3.942523567652623,46310280482
2025-01-13,3.073368745819852,2.1470564284289573,3.8767972365694012,46310280482
2025-01-14,3.0428260672688863,2.2805372731620723,3.863658179587853,46310280482
2025-01-15,3.0122833887179206,2.140019551409235,3.848250890606321,46310280482
2025-01-16,2.9817407101669544,2.153797617679876,3.844851786405519,46310280482
2025-01-17,2.9511980316159887,2.0598781237817745,3.7981071416399677,46310280482
2025-01-18,2.9206553530650226,2.082127284406586,3.787245805227444,46310280482
2025-01-19,2.890112674514057,2.0286100492889094,3.7917785069033987,46310280482
2025-01-20,2.859569995963091,2.0422065933536637,3.679993276350068,46310280482
2025-01-21,2.829027317412125,1.9895180000098345,3.6299300561042527,46310280482
2025-01-22,2.7984846388611593,1.9654531168837552,3.6447783973004504,46310280482
2025-01-23,2.7679419603101936,1.9472207564682449,3.635014306735878,46310280482
2025-01-24,2.7373992817592274,1.9462639573537122,3.5563520688494727,46310280482
2025-01-25,2.7068566032082617,1.8630064623871159,3.494648887974757,46310280482
2025-01-26,2.676313924657296,1.8306151393662498,3.5533249693766558,46310280482
2025-01-27,2.64577124610633,1.8127880365364994,3.519556664439054,46310280482
2024-12-24,7.141182638575682,5.557931049503493,8.790744183388984,46310291987
2024-12-25,7.28249397183566,5.745681902192173,8.75400625993752,46310291987
2024-12-26,7.423805305095637,5.969538730423937,8.916916505506068,46310291987
2024-12-27,7.565116638355615,6.125664990368377,9.165215038699568,46310291987
2024-12-28,7.706427971615592,6.116210485055409,9.441766141895302,46310291987
2024-12-29,7.84773930487557,6.282385668914016,9.348589406872591,46310291987
2024-12-30,7.989050638135548,6.423327033210359,9.627764130052814,46310291987
2024-12-31,8.130361971395526,6.518661735885369,9.646610134330519,46310291987
2025-01-01,8.271673304655504,6.660807414927149,9.79891049248096,46310291987
2025-01-02,8.412984637915482,6.996684964299,9.911838734083808,46310291987
2025-01-03,8.554295971175458,7.103324495598141,10.069280821473352,46310291987
2025-01-04,8.695607304435436,7.117969486450374,10.284247807365977,46310291987
2025-01-05,8.836918637695414,7.362936977045216,10.380272292926373,46310291987
2025-01-06,8.978229970955391,7.478505277333787,10.5684568814734,46310291987
2025-01-07,9.119541304215367,7.6402194932425465,10.731525551647612,46310291987
2025-01-08,9.260852637475345,7.69861426740134,10.851603119081169,46310291987
2025-01-09,9.402163970735323,7.897156105954801,10.911004774762155,46310291987
2025-01-10,9.5434753039953,7.998591056669747,11.181944007555307,46310291987
2025-01-11,9.684786637255279,8.044551110504422,11.12881125430812,46310291987
2025-01-12,9.826097970515256,8.296375504819336,11.404409104932581,46310291987
2025-01-13,9.967409303775234,8.465508710598199,11.455089402720384,46310291987
2025-01-14,10.108720637035212,8.578971422709657,11.58357725337934,46310291987
2025-01-15,10.25003197029519,8.700009368238376,11.748754909894263,46310291987
2025-01-16,10.391343303555168,8.889803081867836,11.894373685197493,46310291987
2025-01-17,10.532654636815145,8.905288064412195,12.075807980658327,46310291987
2025-01-18,10.673965970075123,9.093435387164652,12.158925798607827,46310291987
2025-01-19,10.815277303335101,9.416460471901127,12.342551394178624,46310291987
2025-01-20,10.956588636595079,9.525981424724673,12.422048432704106,46310291987
2025-02-11,4.4721578627410565,3.276572616906056,5.736556203847005,46310334441
2025-02-12,4.580684148511067,3.415795349086123,5.822436007873078,46310334441
2025-02-13,4.6892104342810805,3.459594185691245,5.9890345929024065,46310334441
2025-02-14,4.797736720051093,3.4988256163080313,6.169957621805824,46310334441
2025-02-15,4.9062630058211045,3.600472150174422,6.158802949292131,46310334441
2025-02-16,5.014789291591115,3.772148516295884,6.2831096241901205,46310334441
2025-02-17,5.1233155773611285,3.7955088516583624,6.319595609124073,46310334441
2025-02-18,5.231841863131141,3.9044331371429717,6.489403704964898,46310334441
2025-02-19,5.3403681489011525,4.12543593925851,6.545394412262344,46310334441
2025-02-20,5.448894434671163,4.130881879514249,6.677462751997112,46310334441
2025-02-21,5.5574207204411765,4.295809697669326,6.898236290406187,46310334441
2025-02-22,5.665947006211189,4.304880129843341,6.883600525295991,46310334441
2025-02-23,5.7744732919812005,4.608856295041822,7.162192033107701,46310334441
2025-02-24,5.882999577751212,4.648673820614043,7.14141401390569,46310334441
2025-02-25,5.991525863521224,4.85347444953781,7.264619387160925,46310334441
2025-02-26,6.100052149291237,4.799793763046598,7.343201859938771,46310334441
2025-02-27,6.2085784350612485,5.0404714678005025,7.49414903715502,46310334441
2025-02-28,6.31710472083126,5.048118262578928,7.603592144386071,46310334441
2025-03-01,6.425631006601272,5.130840817352693,7.664601228969792,46310334441
2025-03-02,6.534157292371285,5.295091824740376,7.743730153590582,46310334441
2025-03-03,6.6426835781412965,5.498416337761148,7.865772321501915,46310334441
2025-03-04,6.751209863911308,5.541167313041767,8.029473896431446,46310334441
2025-03-05,6.85973614968132,5.564248579032601,8.198844749988922,46310334441
2025-03-06,6.968262435451331,5.69939897550788,8.129378599637635,46310334441
2025-03-07,7.0767887212213445,5.838236349940979,8.373867266453182,46310334441
2025-03-08,7.185315006991356,5.88502439537427,8.427392474018404,46310334441
2025-03-09,7.293841292761368,6.0166377836732705,8.594497836926616,46310334441
2025-03-10,7.402367578531379,6.06243775744767,8.728935263681402,46310334441
2025-03-04,1.0196203986106376,-0.8050653479240888,2.7878097570823805,4636511797
2025-03-05,1.1959823024630332,-0.4909545973743518,2.976289371250522,4636511797
2025-03-06,1.3723442063154323,-0.3307720964153352,3.313999422156864,4636511797
2025-03-07,1.5487061101678279,-0.14068393705353874,3.19738988576173,4636511797
2025-03-08,1.7250680140202235,0.052408534998372724,3.4338083632276195,4636511797
2025-03-09,1.901429917872619,0.334231327710774,3.6373436488787445,4636511797
2025-03-10,2.0777918217250164,0.34838984034066667,3.6943013646689846,4636511797
2025-03-11,2.254153725577414,0.571692111694106,4.105817310062168,4636511797
2025-03-12,2.4305156294298094,0.8612141426097758,4.090520431955218,4636511797
2025-03-13,2.6068775332822085,0.8961718471335723,4.384316865966651,4636511797
2025-03-14,2.783239437134604,1.0491790133436618,4.570831875595645,4636511797
2025-03-15,2.9596013409869997,1.143511880381835,4.64383223348562,4636511797
2025-03-16,3.1359632448393953,1.2976789419147368,4.7112145426751075,4636511797
2025-03-17,3.3123251486917944,1.6702303070618136,4.945371828106691,4636511797
2025-03-18,3.48868705254419,1.6779909093212597,5.318849452282319,4636511797
2025-03-19,3.6650489563965856,2.054563230695737,5.328408963032668,4636511797
2025-03-20,3.841410860248981,2.1998856176246018,5.5580866775732565,4636511797
2025-03-21,4.017772764101377,2.2196049154404065,5.78057686956111,4636511797
2025-03-22,4.194134667953776,2.513933059649866,5.874771271141139,4636511797
2025-03-23,4.3704965718061715,2.743272921446677,6.198480104994527,4636511797
2025-03-24,4.546858475658567,2.7853636371882438,6.204067270144742,4636511797
2025-03-25,4.723220379510963,3.0159819907775076,6.514634028220109,4636511797
2025-03-26,4.899582283363362,3.1572039085884427,6.493726118837451,4636511797
2025-03-27,5.075944187215761,3.3646208956968686,6.918242319663955,4636511797
2025-03-28,5.2523060910681565,3.5235340843027716,7.063405902498469,4636511797
2025-03-29,5.428667994920552,3.921902899075511,7.174538281576197,4636511797
2025-03-30,5.605029898772948,3.9664685833526603,7.231263027326456,4636511797
2025-03-31,5.781391802625343,4.167005315024576,7.393905348750178,4636511797
2025-03-04,3.7228077688048273,2.8708893950428704,4.65680218880012,46365131910
2025-03-05,3.866599768791696,2.9603076470971206,4.770374794874827,46365131910
2025-03-06,4.010391768778568,3.116827653999261,4.885275410769324,46365131910
2025-03-07,4.154183768765437,3.2230329913312628,5.061996096854096,46365131910
2025-03-08,4.297975768752307,3.375878374447377,5.20086316947328,46365131910
2025-03-09,4.4417677687391794,3.507390159200958,5.368261253454904,46365131910
2025-03-10,4.58555976872605,3.6157158170235064,5.535899014155687,46365131910
2025-03-11,4.72935176871292,3.9048999639446063,5.631234561192037,46365131910
2025-03-12,4.873143768699791,3.9530009791992065,5.775134775575942,46365131910
2025-03-13,5.016935768686659,4.11204968435006,5.897579625662448,46365131910
2025-03-14,5.160727768673532,4.2167133103024215,6.078590153356591,46365131910
2025-03-15,5.3045197686604,4.365868710875425,6.1843452438831,46365131910
2025-03-16,5.448311768647272,4.486976531706397,6.319336586650841,46365131910
2025-03-17,5.592103768634143,4.676160663964622,6.593826269134615,46365131910
2025-03-18,5.7358957686210115,4.79954102648716,6.630096559253699,46365131910
2025-03-19,5.879687768607884,5.0287271437591325,6.798961170711754,46365131910
2025-03-20,6.023479768594752,5.093236628874305,6.969117282463681,46365131910
2025-03-21,6.167271768581623,5.321884596451929,7.137410195525901,46365131910
2025-03-22,6.311063768568493,5.42052052323365,7.256668802609357,46365131910
2025-03-23,6.454855768555365,5.598100857682118,7.342155996334783,46365131910
2025-03-24,6.598647768542236,5.629661958091155,7.5018810865881,46365131910
2025-03-25,6.742439768529106,5.8086627112248115,7.639568370505913,46365131910
2025-03-26,6.886231768515975,6.01730661416272,7.866133845325025,46365131910
2025-03-27,7.030023768502845,6.053235756696767,7.921704367353318,46365131910
2025-03-28,7.173815768489716,6.303940154950862,8.084354814710558,46365131910
2025-03-29,7.317607768476586,6.385024424085876,8.246213667675706,46365131910
2025-03-30,7.461399768463458,6.536957938503741,8.417078783445692,46365131910
2025-03-31,7.605191768450327,6.678234041568004,8.495357899941716,46365131910
2025-02-25,1.0,0.9999999987227585,1.0000000012661066,46381587960
2025-02-26,1.0,0.9999999986356005,1.0000000013375334,46381587960
2025-02-27,1.0,0.9999999987875,1.0000000012761465,46381587960
2025-02-28,1.0,0.9999999986529178,1.000000001281617,46381587960
2025-03-01,1.0,0.999999998767057,1.0000000013026955,46381587960
2025-03-02,1.0,0.9999999987696916,1.0000000013735615,46381587960
2025-03-03,1.0,0.9999999987758408,1.0000000013092585,46381587960
2025-03-04,1.0,0.999999998722702,1.0000000012814103,46381587960
2025-03-05,1.0,0.9999999986797425,1.0000000013701198,46381587960
2025-03-06,1.0,0.9999999986315354,1.0000000014217636,46381587960
2025-03-07,1.0,0.9999999987075228,1.0000000013100547,46381587960
2025-03-08,1.0,0.9999999985939342,1.0000000012728025,46381587960
2025-03-09,1.0,0.999999998719114,1.00000000144734,46381587960
2025-03-10,1.0,0.9999999986642906,1.000000001259215,46381587960
2025-03-11,1.0,0.9999999986366802,1.0000000014182908,46381587960
2025-03-12,1.0,0.9999999986964717,1.000000001419477,46381587960
2025-03-13,1.0,0.9999999987233644,1.0000000014679529,46381587960
2025-03-14,1.0,0.9999999985475583,1.0000000014215786,46381587960
2025-03-15,1.0,0.9999999985389098,1.0000000014642378,46381587960
2025-03-16,1.0,0.9999999985130947,1.0000000015688468,46381587960
2025-03-17,1.0,0.9999999984801088,1.000000001567628,46381587960
2025-03-18,1.0,0.9999999986286263,1.0000000014636636,46381587960
2025-03-19,1.0,0.9999999985438827,1.000000001563231,46381587960
2025-03-20,1.0,0.9999999984750065,1.0000000014458887,46381587960
2025-03-21,1.0,0.9999999985074132,1.0000000014496822,46381587960
2025-03-22,1.0,0.999999998331217,1.0000000016607655,46381587960
2025-03-23,1.0,0.9999999984363254,1.000000001579547,46381587960
2025-03-24,1.0,0.9999999983341173,1.000000001751608,46381587960
2025-02-11,1.5307594497973456,0.03839144011707812,2.9361125005204096,44400044666
2025-02-12,1.537606123280734,0.12762903381086743,2.9236538262691534,44400044666
2025-02-13,1.5444527967641226,0.15967914395473332,2.949947971566266,44400044666
2025-02-14,1.551299470247511,0.20734404584537502,2.970261796025314,44400044666
2025-02-15,1.5581461437308992,0.2094215453218824,3.048151578136675,44400044666
2025-02-16,1.5649928172142877,0.18351196180663057,2.9475987060676525,44400044666
2025-02-17,1.571839490697676,0.2678901972627591,2.9855603041173233,44400044666
2025-02-18,1.5786861641810646,0.17804469639424167,2.979723004548462,44400044666
2025-02-19,1.5855328376644526,0.1775878894963988,3.0408944779038225,44400044666
2025-02-20,1.592379511147841,0.2176923078889182,3.020082618448681,44400044666
2025-02-21,1.5992261846312295,0.25129645092920294,2.979686765574574,44400044666
2025-02-22,1.606072858114618,0.06358245986467516,2.8844921041332086,44400044666
2025-02-23,1.6129195315980063,0.23299822559022798,2.884898037991389,44400044666
2025-02-24,1.6197662050813946,0.23366508089459204,2.8844278481788668,44400044666
2025-02-25,1.626612878564783,0.17266942973009122,3.1088137952192776,44400044666
2025-02-26,1.6334595520481716,0.2877705098114437,3.0626193759763716,44400044666
2025-02-27,1.64030622553156,0.15408500309563375,3.070675691184635,44400044666
2025-02-28,1.6471528990149482,0.200449990154976,3.0345771113431486,44400044666
2025-03-01,1.6539995724983367,0.13359919213675775,3.037366282087501,44400044666
2025-03-02,1.6608462459817253,0.22518792710704583,3.1109934812999747,44400044666
2025-03-03,1.6676929194651133,0.24626411427132544,2.987114674203779,44400044666
2025-03-04,1.6745395929485019,0.11915144105629234,3.0430956676997263,44400044666
2025-03-05,1.68138626643189,0.3131812520349515,3.131317941377096,44400044666
2025-03-06,1.6882329399152785,0.3127849365087301,3.006603793449929,44400044666
2025-03-07,1.695079613398667,0.354043582903452,2.9841365490463283,44400044666
2025-03-08,1.7019262868820553,0.2514632408186943,3.050569527560982,44400044666
2025-03-09,1.7087729603654436,0.28704888419126007,3.1071772551739354,44400044666
2025-03-10,1.715619633848832,0.2617757661971946,3.1533170061694418,44400044666
2025-02-11,6.685842542028141,4.8156127002749525,8.494209040704732,44400044979
2025-02-12,7.211804991079575,5.422192795748166,9.220937190487453,44400044979
2025-02-13,7.737767440131002,5.918078627402836,9.610838214888721,44400044979
2025-02-14,8.263729889182436,6.442129268909014,10.163442912309886,44400044979
2025-02-15,8.789692338233863,6.989788723354854,10.614486122973176,44400044979
2025-02-16,9.315654787285297,7.524701249185598,11.125513674566026,44400044979
2025-02-17,9.841617236336724,8.00109714534562,11.622502238408954,44400044979
2025-02-18,10.367579685388158,8.431013381015722,12.236448116315469,44400044979
2025-02-19,10.893542134439585,8.918632107541724,12.785732061997775,44400044979
2025-02-20,11.419504583491012,9.583149344519498,13.138083558980144,44400044979
2025-02-21,11.945467032542446,10.162476198825924,13.844572173898657,44400044979
2025-02-22,12.471429481593873,10.713619611350838,14.421583660070622,44400044979
2025-02-23,12.997391930645307,11.168016286352415,14.969574144758324,44400044979
2025-02-24,13.523354379696734,11.515903816165649,15.451500371450301,44400044979
2025-02-25,14.049316828748168,12.120952756445519,15.915246571590506,44400044979
2025-02-26,14.575279277799595,12.668027545988584,16.459536938757253,44400044979
